Mod:Item:MetaData, Localized Name
tconstruct:cast:0, 火枪手柄铸模
tconstruct:cast:0, 镰刀头铸模
tconstruct:cast:0, 剑刃铸模
tconstruct:cast:0, 大型护手铸模
tconstruct:cast:0, 奇术焦镜铸模
tconstruct:cast:0, 锤头铸模
tconstruct:cast:0, 坚韧手柄铸模
tconstruct:cast:0, 弓弦铸模
tconstruct:cast:0, 巨剑核心铸模
tconstruct:cast:0, 刀刃铸模
tconstruct:cast:0, 绑定结铸模
tconstruct:cast:0, 胸甲基底铸模
tconstruct:cast:0, 护腿基底铸模
tconstruct:cast:0, 镐头铸模
tconstruct:cast:0, 大板铸模
tconstruct:cast:0, 碎片铸模
tconstruct:cast:0, 宽护手铸模
tconstruct:cast_custom:0, 锭铸模
tconstruct:cast_custom:1, 粒铸模
tconstruct:cast_custom:2, 宝石铸模
tconstruct:cast_custom:3, 板铸模
tconstruct:cast_custom:4, 齿轮铸模
tconstruct:clay_cast:0, item.tconstruct.clay_cast.blank
tconstruct:clay_cast:0, 刺刀粘土铸模
tconstruct:clay_cast:0, 抛光工具粘土铸模
tconstruct:clay_cast:0, 园艺镰头粘土铸模
tconstruct:clay_cast:0, 头盔基底粘土铸模
tconstruct:clay_cast:0, 铲头粘土铸模
tconstruct:clay_cast:0, 护手粘土铸模
tconstruct:clay_cast:0, 子弹粘土铸模
tconstruct:clay_cast:0, 捆绳粘土铸模
tconstruct:clay_cast:0, 箭头粘土铸模
tconstruct:clay_cast:0, 护甲板粘土铸模
tconstruct:clay_cast:0, 护甲夹板粘土铸模
tconstruct:clay_cast:0, 牌板粘土铸模
tconstruct:clay_cast:0, Bullet Shell粘土铸模
tconstruct:clay_cast:0, 轮轴粘土铸模
tconstruct:clay_cast:0, 坚韧绑定结粘土铸模
tconstruct:clay_cast:0, 宽剑刃粘土铸模
tconstruct:clay_cast:0, 靴子基底粘土铸模
tconstruct:clay_cast:0, 盘粘土铸模
tconstruct:clay_cast:0, 十字柄粘土铸模
tconstruct:clay_cast:0, 宽斧刃粘土铸模
tconstruct:clay_cast:0, 弓臂粘土铸模
tconstruct:clay_cast:0, 手柄粘土铸模
tconstruct:clay_cast:0, 开掘铲头粘土铸模
tconstruct:clay_cast:0, 斧刃粘土铸模
tconstruct:clay_cast:0, 外壳粘土铸模
tconstruct:clay_cast:0, 磨制工具粘土铸模
tconstruct:clay_cast:0, 爆炸触媒粘土铸模
tconstruct:clay_cast:0, 火枪枪管粘土铸模
tconstruct:clay_cast:0, 火枪手柄粘土铸模
tconstruct:clay_cast:0, 镰刀头粘土铸模
tconstruct:clay_cast:0, 剑刃粘土铸模
tconstruct:clay_cast:0, 大型护手粘土铸模
tconstruct:clay_cast:0, 奇术焦镜粘土铸模
tconstruct:clay_cast:0, 锤头粘土铸模
tconstruct:clay_cast:0, 坚韧手柄粘土铸模
tconstruct:clay_cast:0, 弓弦粘土铸模
tconstruct:clay_cast:0, 巨剑核心粘土铸模
tconstruct:clay_cast:0, 刀刃粘土铸模
tconstruct:clay_cast:0, 绑定结粘土铸模
tconstruct:clay_cast:0, 胸甲基底粘土铸模
tconstruct:clay_cast:0, 护腿基底粘土铸模
tconstruct:clay_cast:0, 镐头粘土铸模
tconstruct:clay_cast:0, 大板粘土铸模
tconstruct:clay_cast:0, 碎片粘土铸模
tconstruct:clay_cast:0, 宽护手粘土铸模
tconstruct:stone_torch:0, 石柄火把
tconstruct:stone_ladder:0, 石梯
tconstruct:punji:0, 尖竹钉
tconstruct:rack:0, 物品架
tconstruct:rack:1, 晾干架
tconstruct:wood_rail:0, 木质轨道
tconstruct:wood_rail_trapdoor:0, 带活版门的木质轨道
tconstruct:wooden_hopper:0, 木漏斗
tconstruct:slime_channel:0, 史莱姆通道
tconstruct:slime_channel:1, 史莱姆通道
tconstruct:slime_channel:2, 史莱姆通道
tconstruct:slime_channel:3, 凝血通道
tconstruct:slime_channel:4, 史莱姆通道
tconstruct:dried_clay:0, 干燥粘土
tconstruct:dried_clay:1, 干燥粘土砖
tconstruct:dried_clay_slab:0, 干燥粘土台阶
tconstruct:dried_clay_slab:1, 干燥粘土砖台阶
tconstruct:dried_clay_stairs:0, 干燥粘土楼梯
tconstruct:dried_brick_stairs:0, 干燥粘土砖楼梯
tconstruct:brownstone:0, 平滑褐岩块
tconstruct:brownstone:1, 粗质褐岩块
tconstruct:brownstone:2, 褐岩盖板石
tconstruct:brownstone:3, 褐岩石砖
tconstruct:brownstone:4, 裂纹褐岩石砖
tconstruct:brownstone:5, 平滑褐岩石砖
tconstruct:brownstone:6, 錾制褐岩石砖
tconstruct:brownstone:7, 褐岩铺路石
tconstruct:brownstone:8, 雕琢褐岩块
tconstruct:brownstone:9, 三角纹褐岩石砖
tconstruct:brownstone:10, 细纹褐岩石砖
tconstruct:brownstone:11, 褐岩瓷砖块
tconstruct:brownstone_slab:0, 平滑褐岩台阶
tconstruct:brownstone_slab:1, 粗质褐岩台阶
tconstruct:brownstone_slab:2, 褐岩盖板石台阶
tconstruct:brownstone_slab:3, 褐岩石砖台阶
tconstruct:brownstone_slab:4, 裂纹褐岩石砖台阶
tconstruct:brownstone_slab:5, 平滑褐岩石砖台阶
tconstruct:brownstone_slab:6, 錾制褐岩石砖台阶
tconstruct:brownstone_slab:7, 褐岩铺路石台阶
tconstruct:brownstone_slab2:0, 褐岩雕琢台阶
tconstruct:brownstone_slab2:1, 三角纹褐岩石砖台阶
tconstruct:brownstone_slab2:2, 细纹褐岩石砖台阶
tconstruct:brownstone_slab2:3, 褐岩瓷砖台阶
tconstruct:brownstone_stairs_smooth:0, 平滑褐岩楼梯
tconstruct:brownstone_stairs_rough:0, 粗质褐岩楼梯
tconstruct:brownstone_stairs_paver:0, 褐岩盖板石楼梯
tconstruct:brownstone_stairs_brick:0, 褐岩石砖楼梯
tconstruct:brownstone_stairs_brick_cracked:0, 裂纹褐岩石砖楼梯
tconstruct:brownstone_stairs_brick_fancy:0, 平滑褐岩石砖楼梯
tconstruct:brownstone_stairs_brick_square:0, 錾制褐岩石砖楼梯
tconstruct:brownstone_stairs_brick_triangle:0, 三角纹褐岩石砖楼梯
tconstruct:brownstone_stairs_brick_small:0, 细纹褐岩石砖楼梯
tconstruct:brownstone_stairs_road:0, 褐岩铺路石楼梯
tconstruct:brownstone_stairs_tile:0, 褐岩瓷砖楼梯
tconstruct:brownstone_stairs_creeper:0, 褐岩雕琢楼梯
tconstruct:slimesling:0, 史莱姆弹弓
tconstruct:slimesling:1, 史莱姆弹弓
tconstruct:slimesling:2, 史莱姆弹弓
tconstruct:slimesling:3, 凝血弹弓
tconstruct:slimesling:4, 史莱姆弹弓
tconstruct:slime_boots:0, 史莱姆靴子
tconstruct:slime_boots:1, 史莱姆靴子
tconstruct:slime_boots:2, 史莱姆靴子
tconstruct:slime_boots:3, 凝血靴子
tconstruct:slime_boots:4, 史莱姆靴子
tconstruct:piggybackpack, 肩托式背包
tconstruct:throwball:0, 荧光球
tconstruct:throwball:1, EFLN
tconstruct:stone_stick, 石棍
tconstruct:fancy_frame:0, 平滑展示框
tconstruct:fancy_frame:1, 铝黄铜展示框
tconstruct:fancy_frame:2, 钴制展示框
tconstruct:fancy_frame:3, 阿迪特展示框
tconstruct:fancy_frame:4, 玛玉灵展示框
tconstruct:fancy_frame:5, 金制展示框
tconstruct:fancy_frame:6, 通透展示框
tconstruct:moms_spaghetti, 妈妈做的意大利面
advsolars:sunnarium, Sunnarium
advsolars:sunnarium_enriched, Enriched Sunnarium
advsolars:sunnarium_plate, Sunnarium Plate
advsolars:sunnarium_enriched_plate, Enriched Sunnarium Plate
appliedenergistics2:quartz_ore, 赛特斯石英矿石
appliedenergistics2:charged_quartz_ore, 充能赛特斯石英矿石
appliedenergistics2:matrix_frame, 矩阵框架
appliedenergistics2:quartz_block, 赛特斯石英块
appliedenergistics2:quartz_pillar, 竖纹赛特斯石英块
appliedenergistics2:chiseled_quartz_block, 錾制赛特斯石英块
appliedenergistics2:quartz_glass, 石英玻璃
appliedenergistics2:quartz_vibrant_glass, 聚能石英玻璃
appliedenergistics2:quartz_fixture, 充能石英火把
appliedenergistics2:fluix_block, 福鲁伊克斯块
appliedenergistics2:sky_stone_block, 陨石
appliedenergistics2:smooth_sky_stone_block, 陨石块
appliedenergistics2:sky_stone_brick, 陨石石砖
appliedenergistics2:sky_stone_small_brick, 陨石砖块
appliedenergistics2:sky_stone_chest, 陨石箱子
appliedenergistics2:smooth_sky_stone_chest, 陨石块箱子
appliedenergistics2:sky_compass, 陨石罗盘
appliedenergistics2:grindstone, 石英磨具
appliedenergistics2:crank, 木质曲柄
appliedenergistics2:inscriber, 压印器
appliedenergistics2:wireless_access_point, ME无线访问点
appliedenergistics2:charger, 充能器
appliedenergistics2:tiny_tnt, 迷你TNT
appliedenergistics2:security_station, ME安全终端
appliedenergistics2:quantum_ring, ME量子环
appliedenergistics2:quantum_link, ME量子链接仓
appliedenergistics2:spatial_pylon, 空间塔
appliedenergistics2:spatial_io_port, 空间IO端口
appliedenergistics2:controller, ME控制器
appliedenergistics2:drive, ME驱动器
appliedenergistics2:chest, ME箱子
appliedenergistics2:interface, ME接口
appliedenergistics2:fluid_interface, ME流体接口
appliedenergistics2:cell_workbench, 元件工作台
appliedenergistics2:io_port, ME-IO端口
appliedenergistics2:condenser, 物质聚合器
appliedenergistics2:energy_acceptor, 能源接收器
appliedenergistics2:vibration_chamber, 谐振仓
appliedenergistics2:quartz_growth_accelerator, 晶体催生器
appliedenergistics2:energy_cell, 能源元件
appliedenergistics2:dense_energy_cell, 致密能源元件
appliedenergistics2:creative_energy_cell, 创造能源元件
appliedenergistics2:crafting_unit, 合成单元
appliedenergistics2:crafting_accelerator, 并行处理单元
appliedenergistics2:crafting_storage_1k, 1k合成存储器
appliedenergistics2:crafting_storage_4k, 4k合成存储器
appliedenergistics2:crafting_storage_16k, 16k合成存储器
appliedenergistics2:crafting_storage_64k, 64k合成存储器
appliedenergistics2:crafting_monitor, 合成监控器
appliedenergistics2:molecular_assembler, 分子装配室
appliedenergistics2:light_detector, 光亮探测器
appliedenergistics2:paint, tile.appliedenergistics2.paint.name
appliedenergistics2:sky_stone_stairs, 陨石楼梯
appliedenergistics2:smooth_sky_stone_stairs, 陨石块楼梯
appliedenergistics2:sky_stone_brick_stairs, 陨石石砖楼梯
appliedenergistics2:sky_stone_small_brick_stairs, 陨石砖块楼梯
appliedenergistics2:fluix_stairs, 福鲁伊克斯楼梯
appliedenergistics2:quartz_stairs, 赛特斯石英楼梯
appliedenergistics2:chiseled_quartz_stairs, 錾制赛特斯石英楼梯
appliedenergistics2:quartz_pillar_stairs, 竖纹赛特斯石英楼梯
appliedenergistics2:cable_bus, AE2线缆和（或）总线
appliedenergistics2:sky_stone_slab:0, 陨石台阶
appliedenergistics2:smooth_sky_stone_slab:0, 陨石块台阶
appliedenergistics2:sky_stone_brick_slab:0, 陨石石砖台阶
appliedenergistics2:sky_stone_small_brick_slab:0, 陨石砖块台阶
appliedenergistics2:fluix_slab:0, 福鲁伊克斯台阶
appliedenergistics2:quartz_slab:0, 赛特斯石英台阶
appliedenergistics2:chiseled_quartz_slab:0, 錾制赛特斯石英台阶
appliedenergistics2:quartz_pillar_slab:0, 竖纹赛特斯石英台阶
appliedenergistics2:certus_quartz_axe, 赛特斯石英斧
appliedenergistics2:certus_quartz_hoe, 赛特斯石英锄
appliedenergistics2:certus_quartz_spade, 赛特斯石英锹
appliedenergistics2:certus_quartz_pickaxe, 赛特斯石英镐
appliedenergistics2:certus_quartz_sword, 赛特斯石英剑
appliedenergistics2:certus_quartz_wrench, 赛特斯石英扳手
appliedenergistics2:certus_quartz_cutting_knife, 赛特斯石英切割刀
appliedenergistics2:nether_quartz_axe, 下界石英斧
appliedenergistics2:nether_quartz_hoe, 下界石英锄
appliedenergistics2:nether_quartz_spade, 下界石英锹
appliedenergistics2:nether_quartz_pickaxe, 下界石英镐
appliedenergistics2:nether_quartz_sword, 下界石英剑
appliedenergistics2:nether_quartz_wrench, 下界石英扳手
appliedenergistics2:nether_quartz_cutting_knife, 下界石英切割刀
appliedenergistics2:entropy_manipulator, 熵变机械臂
appliedenergistics2:wireless_terminal, 无线终端
appliedenergistics2:charged_staff, 充能手杖
appliedenergistics2:matter_cannon, 物质炮
appliedenergistics2:portable_cell, 便携元件
appliedenergistics2:color_applicator, 染色器
appliedenergistics2:biometric_card, 身份卡
appliedenergistics2:memory_card, 内存卡
appliedenergistics2:network_tool, 网络工具
appliedenergistics2:creative_storage_cell, 创造型ME存储元件
appliedenergistics2:view_cell, 显示元件
appliedenergistics2:storage_cell_1k, 1k-ME存储元件
appliedenergistics2:storage_cell_4k, 4k-ME存储元件
appliedenergistics2:storage_cell_16k, 16k-ME存储元件
appliedenergistics2:storage_cell_64k, 64k-ME存储元件
appliedenergistics2:fluid_storage_cell_1k, 1k-ME流体存储元件
appliedenergistics2:fluid_storage_cell_4k, 4k-ME流体存储元件
appliedenergistics2:fluid_storage_cell_16k, 16k-ME流体存储元件
appliedenergistics2:fluid_storage_cell_64k, 64k-ME流体存储元件
appliedenergistics2:spatial_storage_cell_2_cubed, 2³-空间存储元件
appliedenergistics2:spatial_storage_cell_16_cubed, 16³-空间存储元件
appliedenergistics2:spatial_storage_cell_128_cubed, 128³-空间存储元件
appliedenergistics2:crystal_seed:0, 赛特斯石英种子
appliedenergistics2:crystal_seed:600, 下界石英种子
appliedenergistics2:crystal_seed:1200, 福鲁伊克斯种子
appliedenergistics2:crystal_seed:0, 赛特斯石英种子
appliedenergistics2:crystal_seed:600, 下界石英种子
appliedenergistics2:crystal_seed:1200, 福鲁伊克斯种子
appliedenergistics2:crystal_seed:0, 赛特斯石英种子
appliedenergistics2:crystal_seed:600, 下界石英种子
appliedenergistics2:crystal_seed:1200, 福鲁伊克斯种子
appliedenergistics2:encoded_pattern, 编码样板
appliedenergistics2:paint_ball:0, 染色球 - 白色
appliedenergistics2:paint_ball:1, 染色球 - 橙色
appliedenergistics2:paint_ball:2, 染色球 - 品红色
appliedenergistics2:paint_ball:3, 染色球 - 淡蓝色
appliedenergistics2:paint_ball:4, 染色球 - 黄色
appliedenergistics2:paint_ball:5, 染色球 - 黄绿色
appliedenergistics2:paint_ball:6, 染色球 - 粉红色
appliedenergistics2:paint_ball:7, 染色球 - 灰色
appliedenergistics2:paint_ball:8, 染色球 - 淡灰色
appliedenergistics2:paint_ball:9, 染色球 - 青色
appliedenergistics2:paint_ball:10, 染色球 - 紫色
appliedenergistics2:paint_ball:11, 染色球 - 蓝色
appliedenergistics2:paint_ball:12, 染色球 - 棕色
appliedenergistics2:paint_ball:13, 染色球 - 绿色
appliedenergistics2:paint_ball:14, 染色球 - 红色
appliedenergistics2:paint_ball:15, 染色球 - 黑色
appliedenergistics2:paint_ball:20, 染色球 - 光通 白色
appliedenergistics2:paint_ball:21, 染色球 - 光通 橙色
appliedenergistics2:paint_ball:22, 染色球 - 光通 品红色
appliedenergistics2:paint_ball:23, 染色球 - 光通 淡蓝色
appliedenergistics2:paint_ball:24, 染色球 - 光通 黄色
appliedenergistics2:paint_ball:25, 染色球 - 光通 黄绿色
appliedenergistics2:paint_ball:26, 染色球 - 光通 粉红色
appliedenergistics2:paint_ball:27, 染色球 - 光通 灰色
appliedenergistics2:paint_ball:28, 染色球 - 光通 淡灰色
appliedenergistics2:paint_ball:29, 染色球 - 光通 青色
appliedenergistics2:paint_ball:30, 染色球 - 光通 紫色
appliedenergistics2:paint_ball:31, 染色球 - 光通 蓝色
appliedenergistics2:paint_ball:32, 染色球 - 光通 棕色
appliedenergistics2:paint_ball:33, 染色球 - 光通 绿色
appliedenergistics2:paint_ball:34, 染色球 - 光通 红色
appliedenergistics2:paint_ball:35, 染色球 - 光通 黑色
appliedenergistics2:dummy_fluid_item, item.appliedenergistics2.dummy_fluid_item.name
appliedenergistics2:material:28, 高级卡
appliedenergistics2:material:44, 破坏核心
appliedenergistics2:material:25, 基础卡
appliedenergistics2:material:52, 空白样板
appliedenergistics2:material:23, 运算处理器
appliedenergistics2:material:13, 运算压印模板
appliedenergistics2:material:16, 运算电路板
appliedenergistics2:material:27, 容量卡
appliedenergistics2:material:53, 合成卡
appliedenergistics2:material:29, 模糊卡
appliedenergistics2:material:31, 反相卡
appliedenergistics2:material:26, 红石卡
appliedenergistics2:material:30, 加速卡
appliedenergistics2:material:34, 128³-空间组件
appliedenergistics2:material:37, 16k-ME存储组件
appliedenergistics2:material:33, 16³-空间组件
appliedenergistics2:material:35, 1k-ME存储组件
appliedenergistics2:material:32, 2³-空间组件
appliedenergistics2:material:36, 4k-ME存储组件
appliedenergistics2:material:38, 64k-ME存储组件
appliedenergistics2:material:0, 赛特斯石英水晶
appliedenergistics2:material:1, 充能赛特斯石英水晶
appliedenergistics2:material:2, 赛特斯石英粉
appliedenergistics2:material:39, ME存储外壳
appliedenergistics2:material:46, 末影粉
appliedenergistics2:material:24, 工程处理器
appliedenergistics2:material:14, 工程压印模板
appliedenergistics2:material:17, 工程电路板
appliedenergistics2:material:4, 面粉
appliedenergistics2:material:56, 16k-ME流体存储组件
appliedenergistics2:material:54, 1k-ME流体存储组件
appliedenergistics2:material:55, 4k-ME流体存储组件
appliedenergistics2:material:57, 64k-ME流体存储组件
appliedenergistics2:material:7, 福鲁伊克斯水晶
appliedenergistics2:material:8, 福鲁伊克斯粉
appliedenergistics2:material:9, 福鲁伊克斯珍珠
appliedenergistics2:material:43, 成型核心
appliedenergistics2:material:51, 金粉
appliedenergistics2:material:49, 铁粉
appliedenergistics2:material:22, 逻辑处理器
appliedenergistics2:material:15, 逻辑压印模板
appliedenergistics2:material:18, 逻辑电路板
appliedenergistics2:material:6, 物质球
appliedenergistics2:material:21, 名称压印模板
appliedenergistics2:material:3, 下界石英粉
appliedenergistics2:material:10, 高纯赛特斯石英水晶
appliedenergistics2:material:12, 高纯福鲁伊克斯水晶
appliedenergistics2:material:11, 高纯下界石英水晶
appliedenergistics2:material:48, 量子缠绕态奇点
appliedenergistics2:material:5, 硅
appliedenergistics2:material:19, 硅压印模板
appliedenergistics2:material:20, 硅板
appliedenergistics2:material:47, 奇点
appliedenergistics2:material:45, 陨石粉
appliedenergistics2:material:41, 无线接收器
appliedenergistics2:material:42, 无线信号增幅器
appliedenergistics2:material:40, 木齿轮
appliedenergistics2:part:300, ME破坏面板
appliedenergistics2:part:120, 线缆锚
appliedenergistics2:part:20, ME包层线缆 - 白色
appliedenergistics2:part:21, ME包层线缆 - 橙色
appliedenergistics2:part:22, ME包层线缆 - 品红色
appliedenergistics2:part:23, ME包层线缆 - 淡蓝色
appliedenergistics2:part:24, ME包层线缆 - 黄色
appliedenergistics2:part:25, ME包层线缆 - 黄绿色
appliedenergistics2:part:26, ME包层线缆 - 粉红色
appliedenergistics2:part:27, ME包层线缆 - 灰色
appliedenergistics2:part:28, ME包层线缆 - 淡灰色
appliedenergistics2:part:29, ME包层线缆 - 青色
appliedenergistics2:part:30, ME包层线缆 - 紫色
appliedenergistics2:part:31, ME包层线缆 - 蓝色
appliedenergistics2:part:32, ME包层线缆 - 棕色
appliedenergistics2:part:33, ME包层线缆 - 绿色
appliedenergistics2:part:34, ME包层线缆 - 红色
appliedenergistics2:part:35, ME包层线缆 - 黑色
appliedenergistics2:part:36, ME包层线缆 - 福鲁伊克斯色
appliedenergistics2:part:500, ME致密包层线缆 - 白色
appliedenergistics2:part:501, ME致密包层线缆 - 橙色
appliedenergistics2:part:502, ME致密包层线缆 - 品红色
appliedenergistics2:part:503, ME致密包层线缆 - 淡蓝色
appliedenergistics2:part:504, ME致密包层线缆 - 黄色
appliedenergistics2:part:505, ME致密包层线缆 - 黄绿色
appliedenergistics2:part:506, ME致密包层线缆 - 粉红色
appliedenergistics2:part:507, ME致密包层线缆 - 灰色
appliedenergistics2:part:508, ME致密包层线缆 - 淡灰色
appliedenergistics2:part:509, ME致密包层线缆 - 青色
appliedenergistics2:part:510, ME致密包层线缆 - 紫色
appliedenergistics2:part:511, ME致密包层线缆 - 蓝色
appliedenergistics2:part:512, ME致密包层线缆 - 棕色
appliedenergistics2:part:513, ME致密包层线缆 - 绿色
appliedenergistics2:part:514, ME致密包层线缆 - 红色
appliedenergistics2:part:515, ME致密包层线缆 - 黑色
appliedenergistics2:part:516, ME致密包层线缆 - 福鲁伊克斯色
appliedenergistics2:part:60, ME致密线缆 - 白色
appliedenergistics2:part:61, ME致密线缆 - 橙色
appliedenergistics2:part:62, ME致密线缆 - 品红色
appliedenergistics2:part:63, ME致密线缆 - 淡蓝色
appliedenergistics2:part:64, ME致密线缆 - 黄色
appliedenergistics2:part:65, ME致密线缆 - 黄绿色
appliedenergistics2:part:66, ME致密线缆 - 粉红色
appliedenergistics2:part:67, ME致密线缆 - 灰色
appliedenergistics2:part:68, ME致密线缆 - 淡灰色
appliedenergistics2:part:69, ME致密线缆 - 青色
appliedenergistics2:part:70, ME致密线缆 - 紫色
appliedenergistics2:part:71, ME致密线缆 - 蓝色
appliedenergistics2:part:72, ME致密线缆 - 棕色
appliedenergistics2:part:73, ME致密线缆 - 绿色
appliedenergistics2:part:74, ME致密线缆 - 红色
appliedenergistics2:part:75, ME致密线缆 - 黑色
appliedenergistics2:part:76, ME致密线缆 - 福鲁伊克斯色
appliedenergistics2:part:0, ME玻璃线缆 - 白色
appliedenergistics2:part:1, ME玻璃线缆 - 橙色
appliedenergistics2:part:2, ME玻璃线缆 - 品红色
appliedenergistics2:part:3, ME玻璃线缆 - 淡蓝色
appliedenergistics2:part:4, ME玻璃线缆 - 黄色
appliedenergistics2:part:5, ME玻璃线缆 - 黄绿色
